province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,diploma_type,year,male,female
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),60904,M Operations Research,voltijd onderwijs,master,wo master,2011,13,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),60904,M Operations Research,voltijd onderwijs,master,wo master,2012,5,6
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),60904,M Operations Research,voltijd onderwijs,master,wo master,2013,6,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),60904,M Operations Research,voltijd onderwijs,master,wo master,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),60904,M Operations Research,voltijd onderwijs,master,wo master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),65006,M Entrepreneurship (joint degree),voltijd onderwijs,master,wo master,2011,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),65006,M Entrepreneurship (joint degree),voltijd onderwijs,master,wo master,2012,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),65006,M Entrepreneurship (joint degree),voltijd onderwijs,master,wo master,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),65006,M Entrepreneurship (joint degree),voltijd onderwijs,master,wo master,2014,34,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),65006,M Entrepreneurship (joint degree),voltijd onderwijs,master,wo master,2015,35,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66401,M Economics,voltijd onderwijs,master,wo master,2011,47,40
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66401,M Economics,voltijd onderwijs,master,wo master,2012,49,39
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66401,M Economics,voltijd onderwijs,master,wo master,2013,56,32
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66401,M Economics,voltijd onderwijs,master,wo master,2014,60,34
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66401,M Economics,voltijd onderwijs,master,wo master,2015,70,49
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,deeltijd onderwijs,master,wo master,2011,7,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,deeltijd onderwijs,master,wo master,2012,8,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,deeltijd onderwijs,master,wo master,2013,11,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,deeltijd onderwijs,master,wo master,2014,6,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,deeltijd onderwijs,master,wo master,2015,3,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,voltijd onderwijs,master,wo master,2011,18,14
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,voltijd onderwijs,master,wo master,2012,9,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,voltijd onderwijs,master,wo master,2013,15,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,voltijd onderwijs,master,wo master,2014,30,17
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66402,M Fiscale Economie,voltijd onderwijs,master,wo master,2015,27,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66411,M Actuarial Science and Mathematical Finance,voltijd onderwijs,master,wo master,2011,16,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66411,M Actuarial Science and Mathematical Finance,voltijd onderwijs,master,wo master,2012,27,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66411,M Actuarial Science and Mathematical Finance,voltijd onderwijs,master,wo master,2013,17,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66411,M Actuarial Science and Mathematical Finance,voltijd onderwijs,master,wo master,2014,13,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,economie,n.v.t. (economie),66411,M Actuarial Science and Mathematical Finance,voltijd onderwijs,master,wo master,2015,18,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,deeltijd onderwijs,bachelor,wo bachelor,2011,2,18
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,deeltijd onderwijs,bachelor,wo bachelor,2012,2,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,deeltijd onderwijs,bachelor,wo bachelor,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,deeltijd onderwijs,bachelor,wo bachelor,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,deeltijd onderwijs,bachelor,wo bachelor,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,voltijd onderwijs,bachelor,wo bachelor,2011,30,103
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,voltijd onderwijs,bachelor,wo bachelor,2012,14,95
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,voltijd onderwijs,bachelor,wo bachelor,2013,15,88
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,voltijd onderwijs,bachelor,wo bachelor,2014,10,77
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),50035,B Culturele Antropologie en Ontwikkelingssociologie,voltijd onderwijs,bachelor,wo bachelor,2015,23,75
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,deeltijd onderwijs,bachelor,wo bachelor,2011,4,1
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,deeltijd onderwijs,bachelor,wo bachelor,2012,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,deeltijd onderwijs,bachelor,wo bachelor,2013,1,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,deeltijd onderwijs,bachelor,wo bachelor,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,deeltijd onderwijs,bachelor,wo bachelor,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,voltijd onderwijs,bachelor,wo bachelor,2011,34,40
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,voltijd onderwijs,bachelor,wo bachelor,2012,36,31
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,voltijd onderwijs,bachelor,wo bachelor,2013,41,33
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,voltijd onderwijs,bachelor,wo bachelor,2014,25,44
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56601,B Sociologie,voltijd onderwijs,bachelor,wo bachelor,2015,29,37
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,deeltijd onderwijs,bachelor,wo bachelor,2011,6,24
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,deeltijd onderwijs,bachelor,wo bachelor,2012,4,15
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,deeltijd onderwijs,bachelor,wo bachelor,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,deeltijd onderwijs,bachelor,wo bachelor,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,deeltijd onderwijs,bachelor,wo bachelor,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,voltijd onderwijs,bachelor,wo bachelor,2011,112,259
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,voltijd onderwijs,bachelor,wo bachelor,2012,70,238
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,voltijd onderwijs,bachelor,wo bachelor,2013,78,263
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,voltijd onderwijs,bachelor,wo bachelor,2014,92,285
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56604,B Psychologie,voltijd onderwijs,bachelor,wo bachelor,2015,93,243
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56606,B Politicologie,voltijd onderwijs,bachelor,wo bachelor,2011,73,87
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56606,B Politicologie,voltijd onderwijs,bachelor,wo bachelor,2012,81,60
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56606,B Politicologie,voltijd onderwijs,bachelor,wo bachelor,2013,80,56
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56606,B Politicologie,voltijd onderwijs,bachelor,wo bachelor,2014,73,67
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56606,B Politicologie,voltijd onderwijs,bachelor,wo bachelor,2015,73,42
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56607,B Pedagogische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2011,3,137
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56607,B Pedagogische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2012,4,94
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56607,B Pedagogische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2013,7,83
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56607,B Pedagogische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2014,6,89
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56607,B Pedagogische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2015,9,82
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56613,B Onderwijskunde,voltijd onderwijs,bachelor,wo bachelor,2011,2,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56613,B Onderwijskunde,voltijd onderwijs,bachelor,wo bachelor,2012,3,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56613,B Onderwijskunde,voltijd onderwijs,bachelor,wo bachelor,2013,3,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56613,B Onderwijskunde,voltijd onderwijs,bachelor,wo bachelor,2014,0,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56613,B Onderwijskunde,voltijd onderwijs,bachelor,wo bachelor,2015,2,4
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,deeltijd onderwijs,bachelor,wo bachelor,2011,1,3
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,deeltijd onderwijs,bachelor,wo bachelor,2012,1,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,deeltijd onderwijs,bachelor,wo bachelor,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,deeltijd onderwijs,bachelor,wo bachelor,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,deeltijd onderwijs,bachelor,wo bachelor,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,voltijd onderwijs,bachelor,wo bachelor,2011,89,296
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,voltijd onderwijs,bachelor,wo bachelor,2012,63,212
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,voltijd onderwijs,bachelor,wo bachelor,2013,75,206
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,voltijd onderwijs,bachelor,wo bachelor,2014,67,186
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56615,B Communicatiewetenschap,voltijd onderwijs,bachelor,wo bachelor,2015,46,154
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56631,B Algemene Sociale Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2011,15,55
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56631,B Algemene Sociale Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2012,28,76
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56631,B Algemene Sociale Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2013,26,90
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56631,B Algemene Sociale Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2014,31,85
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56631,B Algemene Sociale Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2015,15,47
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,deeltijd onderwijs,bachelor,wo bachelor,2011,2,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,deeltijd onderwijs,bachelor,wo bachelor,2012,2,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,deeltijd onderwijs,bachelor,wo bachelor,2013,2,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,deeltijd onderwijs,bachelor,wo bachelor,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,deeltijd onderwijs,bachelor,wo bachelor,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,wo bachelor,2011,71,42
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,wo bachelor,2012,65,35
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,wo bachelor,2013,60,31
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,wo bachelor,2014,68,36
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),56838,B Sociale Geografie en Planologie,voltijd onderwijs,bachelor,wo bachelor,2015,51,32
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60163,M Communication Science (research),voltijd onderwijs,master,wo master,2011,5,12
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60163,M Communication Science (research),voltijd onderwijs,master,wo master,2012,3,14
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60163,M Communication Science (research),voltijd onderwijs,master,wo master,2013,6,22
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60163,M Communication Science (research),voltijd onderwijs,master,wo master,2014,5,24
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60163,M Communication Science (research),voltijd onderwijs,master,wo master,2015,9,22
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,deeltijd onderwijs,master,wo master,2011,0,2
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,deeltijd onderwijs,master,wo master,2012,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,deeltijd onderwijs,master,wo master,2013,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,deeltijd onderwijs,master,wo master,2014,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,deeltijd onderwijs,master,wo master,2015,0,0
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,voltijd onderwijs,master,wo master,2011,3,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,voltijd onderwijs,master,wo master,2012,5,26
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,voltijd onderwijs,master,wo master,2013,6,36
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,voltijd onderwijs,master,wo master,2014,4,13
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60198,M Medische Antropologie en Sociologie,voltijd onderwijs,master,wo master,2015,6,25
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60211,M Contemporary Asian Studies,voltijd onderwijs,master,wo master,2011,4,10
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60211,M Contemporary Asian Studies,voltijd onderwijs,master,wo master,2012,7,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60211,M Contemporary Asian Studies,voltijd onderwijs,master,wo master,2013,3,5
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60211,M Contemporary Asian Studies,voltijd onderwijs,master,wo master,2014,7,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60211,M Contemporary Asian Studies,voltijd onderwijs,master,wo master,2015,7,11
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60212,M Child Development and Education (research),voltijd onderwijs,master,wo master,2011,0,7
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60212,M Child Development and Education (research),voltijd onderwijs,master,wo master,2012,2,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60212,M Child Development and Education (research),voltijd onderwijs,master,wo master,2013,1,9
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60212,M Child Development and Education (research),voltijd onderwijs,master,wo master,2014,1,16
Noord-Holland,363,AMSTERDAM,reguliere inst.,21PK,Universiteit van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),60212,M Child Development and Education (research),voltijd onderwijs,master,wo master,2015,1,15
